,Date,Time,PH,TEMP,DO,TURBIDITY,tempC,label
60039,30-06-2022,12:40:00,6.9579,18.7027,15.7419,35.9258,25,1
60042,30-06-2022,13:40:00,7.8611,26.4323,10.0904,30.6916,29,1
60045,30-06-2022,14:40:00,7.5785,23.3051,14.5671,26.038,35,1
60048,30-06-2022,15:40:00,8.9768,21.7854,9.086,37.3818,35,1
60051,30-06-2022,16:40:00,7.1365,19.3116,15.135,29.1612,31,1
60054,30-06-2022,17:40:00,7.659,28.9738,11.3144,30.0472,27,1
60057,30-06-2022,18:40:00,7.9671,18.934,16.1,32.9547,26,1
60060,30-06-2022,19:40:00,6.4158,23.4441,8.2467,30.5894,26,1
60063,30-06-2022,20:40:00,7.0815,19.6247,18.7297,30.5131,25,1
60066,30-06-2022,21:40:00,5.9005,20.7317,15.1287,16.7605,28,1
60069,30-06-2022,22:40:00,7.0409,18.3039,19.3789,32.8916,35,1
60072,30-06-2022,23:40:00,7.0123,26.8845,12.5597,20.7841,34,1
60075,30-06-2022,00:40:00,6.763,20.1837,5.3975,35.3439,32,1
60078,30-06-2022,01:40:00,8.7148,29.4168,11.3754,36.2036,28,1
60081,30-06-2022,02:40:00,6.845,25.3082,18.9634,24.0932,26,1
60084,30-06-2022,03:40:00,7.9453,27.9599,5.6549,31.2012,25,1
60087,30-06-2022,04:40:00,8.0844,26.794,14.014,33.3932,24,1
60090,30-06-2022,05:40:00,7.7875,19.0239,7.7871,38.5315,26,1
60093,30-06-2022,06:40:00,8.9299,20.5546,17.9217,32.2074,31,1
60096,01-07-2022,07:40:00,6.3214,29.7861,18.4136,32.3379,34,1
60099,01-07-2022,08:40:00,7.7342,24.6904,14.7044,28.0642,28,1
60102,01-07-2022,09:40:00,8.1298,21.3194,15.4464,21.6753,25,1
60105,01-07-2022,10:40:00,8.3411,26.9157,14.8887,27.7395,25,1
60108,01-07-2022,11:40:00,8.8538,19.119,16.269,15.4011,24,1
60111,01-07-2022,12:40:00,8.103,26.9823,7.6017,23.8491,24,1
60114,01-07-2022,13:40:00,6.5522,26.2918,17.1294,35.775,26,1
60117,01-07-2022,14:40:00,6.2854,23.2604,5.6182,23.8427,32,1
60120,01-07-2022,15:40:00,5.5601,20.2603,9.4222,31.2181,32,1
60123,01-07-2022,16:40:00,8.2351,27.8333,14.4255,30.7708,28,1
60126,01-07-2022,17:40:00,6.0912,21.2007,10.8055,21.6644,27,1
60129,01-07-2022,18:40:00,8.5956,22.0091,5.9831,34.3031,26,1
60132,01-07-2022,19:40:00,7.4806,21.1201,19.866,20.3143,24,1
60135,01-07-2022,20:40:00,7.3963,20.8961,15.0939,26.3279,24,1
60138,01-07-2022,21:40:00,5.6816,19.6859,13.0116,36.3464,27,1
60141,01-07-2022,22:40:00,7.7067,28.4025,14.5263,23.0154,32,1
60144,01-07-2022,23:40:00,5.7122,18.6461,13.3367,34.747,31,1
60147,01-07-2022,00:40:00,5.8702,28.9145,13.378,35.5241,29,1
60150,01-07-2022,01:40:00,8.6313,29.3063,10.9529,26.6637,26,1
60153,01-07-2022,02:40:00,6.0932,26.6971,11.141,17.7951,25,1
60156,01-07-2022,03:40:00,8.4707,29.1319,6.8467,36.6232,24,1
60159,01-07-2022,04:40:00,7.1273,23.4687,10.2829,32.4866,24,1
60162,01-07-2022,05:40:00,6.3868,21.9889,7.5265,27.1821,28,1
60165,01-07-2022,06:40:00,5.694,29.6988,12.0226,17.6624,31,1
60168,02-07-2022,07:40:00,7.0774,21.2581,19.1826,26.4541,34,1
60171,02-07-2022,08:40:00,8.9877,29.9618,15.0746,24.6667,30,1
60174,02-07-2022,09:40:00,7.9173,24.1634,19.6627,24.6538,26,1
60177,02-07-2022,10:40:00,7.2734,21.1316,11.8464,28.9247,25,1
60180,02-07-2022,11:40:00,7.0103,22.6724,8.3487,23.3571,24,1
60183,02-07-2022,12:40:00,7.6395,19.6233,10.341,26.3504,24,1
60186,02-07-2022,13:40:00,8.8214,20.4918,14.5483,33.1359,25,1
60189,02-07-2022,14:40:00,8.3498,29.6346,18.2861,31.4138,24,1
60192,02-07-2022,15:40:00,8.3315,21.9011,11.9318,38.1366,23,1
60195,02-07-2022,16:40:00,6.6729,24.3642,10.2246,34.8327,24,1
60198,02-07-2022,17:40:00,6.8344,23.6274,7.402,17.7562,24,1
60201,02-07-2022,18:40:00,7.1906,24.9698,14.0852,30.8326,24,1
60204,02-07-2022,19:40:00,5.929,25.4852,15.3326,27.6031,23,1
60207,02-07-2022,20:40:00,8.6079,30.8894,11.7222,31.3146,24,1
60210,02-07-2022,21:40:00,8.4621,22.8612,18.6295,15.7763,24,1
60213,02-07-2022,22:40:00,8.2363,27.5071,14.1364,36.3427,26,1
60216,02-07-2022,23:40:00,7.747,19.8711,8.7974,34.6291,27,1
60219,02-07-2022,00:40:00,5.7515,22.0351,17.6526,30.0165,25,1
60222,02-07-2022,01:40:00,8.3556,20.6812,12.8265,26.6435,24,1
60225,02-07-2022,02:40:00,5.9064,28.0455,9.7092,27.8983,23,1
60228,02-07-2022,03:40:00,6.1776,28.6325,9.1466,16.401,23,1
60231,02-07-2022,04:40:00,6.8216,22.7632,18.2593,20.293,23,1
60234,02-07-2022,05:40:00,6.5749,26.538,6.1921,21.9905,24,1
60237,02-07-2022,06:40:00,7.563,20.9783,10.6191,22.991,26,1
60240,03-07-2022,07:40:00,8.4829,21.5862,13.3773,27.0883,25,1
60243,03-07-2022,08:40:00,8.7468,30.1466,16.4262,25.67,23,1
60246,03-07-2022,09:40:00,8.189,27.028,9.2537,18.4273,21,1
60249,03-07-2022,10:40:00,7.6379,18.9599,14.321,26.5842,21,1
60252,03-07-2022,11:40:00,6.7577,20.4121,17.9593,24.1086,21,1
60255,03-07-2022,12:40:00,5.832,26.3202,15.896,20.6228,22,1
60258,03-07-2022,13:40:00,5.8785,29.2425,11.2724,38.5845,22,1
60261,03-07-2022,14:40:00,7.7754,20.7214,5.1518,39.3052,24,1
60264,03-07-2022,15:40:00,7.0372,22.1411,13.1897,26.3561,26,1
60267,03-07-2022,16:40:00,7.1546,21.6663,10.4576,36.7991,24,1
60270,03-07-2022,17:40:00,5.5327,28.1364,12.6597,39.4988,23,1
60273,03-07-2022,18:40:00,5.9027,20.6524,14.3335,39.4274,22,1
60276,03-07-2022,19:40:00,8.5523,23.3988,13.4842,39.9138,22,1
60279,03-07-2022,20:40:00,6.4025,28.2666,13.6012,39.7007,22,1
60282,03-07-2022,21:40:00,7.1448,18.7113,13.2,37.556,25,1
60285,03-07-2022,22:40:00,6.759,20.9526,17.7372,32.2256,29,1
60288,03-07-2022,23:40:00,7.7966,18.9367,16.962,33.6566,30,1
60291,03-07-2022,00:40:00,7.475,29.5948,10.6354,32.2992,27,1
60294,03-07-2022,01:40:00,8.5121,23.1808,14.6911,37.7585,24,1
60297,03-07-2022,02:40:00,7.1454,24.1966,8.778,34.9075,22,1
60300,03-07-2022,03:40:00,8.8837,26.0873,9.7654,33.0289,23,1
60303,03-07-2022,04:40:00,7.3781,24.6358,13.4849,32.5313,23,1
60306,03-07-2022,05:40:00,8.8567,26.625,9.1812,22.9438,26,1
60309,03-07-2022,06:40:00,7.3814,21.3298,18.6429,21.2624,30,1
60312,04-07-2022,07:40:00,7.6228,23.4352,19.7424,30.2706,31,1
60315,04-07-2022,08:40:00,6.8365,29.5498,11.7387,30.0305,28,1
60318,04-07-2022,09:40:00,5.5114,22.9292,13.6142,16.343,25,1
60321,04-07-2022,10:40:00,6.1938,18.3591,7.751,38.047,24,1
60324,04-07-2022,11:40:00,7.2157,19.732,15.6245,29.3235,23,1
60327,04-07-2022,12:40:00,6.2934,21.5303,7.9505,33.7343,23,1
60330,04-07-2022,13:40:00,6.0824,27.2324,14.6784,26.9927,27,1
60333,04-07-2022,14:40:00,7.1728,18.7696,19.8482,25.2077,31,1
60336,04-07-2022,15:40:00,6.6711,18.3287,17.6129,35.0491,32,1
60339,04-07-2022,16:40:00,6.4322,21.1832,15.698,34.965,28,1
60342,04-07-2022,17:40:00,6.8907,20.7491,7.5014,36.6454,25,1
60345,04-07-2022,18:40:00,7.4771,26.1359,6.9249,39.6596,25,1
60348,04-07-2022,19:40:00,5.6819,19.9154,8.7105,17.7711,23,1
60351,04-07-2022,20:40:00,7.4749,25.8777,5.4342,28.5454,23,1
60354,04-07-2022,21:40:00,7.5545,24.74,18.2538,26.0306,27,1
60357,04-07-2022,22:40:00,6.2251,20.7896,13.3545,15.361,31,1
60360,04-07-2022,23:40:00,6.6908,28.2505,14.6853,17.4932,32,1
60363,04-07-2022,00:40:00,8.3057,23.6005,7.613,29.9158,29,1
60366,04-07-2022,01:40:00,8.9536,28.0656,11.3079,36.0796,26,1
60369,04-07-2022,02:40:00,5.6078,21.8828,11.3651,28.8318,26,1
60372,04-07-2022,03:40:00,5.7461,27.8706,14.6558,38.1655,24,1
60375,04-07-2022,04:40:00,6.6895,18.5261,14.0586,27.6758,23,1
60378,04-07-2022,05:40:00,7.5726,30.858,17.4543,25.4048,27,1
60381,04-07-2022,06:40:00,5.8894,29.4774,16.7569,19.8462,32,1
60384,05-07-2022,07:40:00,7.7197,18.979,19.6165,18.2451,32,1
60387,05-07-2022,08:40:00,8.3973,26.0725,19.59,20.2071,28,1
60390,05-07-2022,09:40:00,7.5702,30.4173,14.5146,25.3253,26,1
60393,05-07-2022,10:40:00,8.4219,19.3494,14.8181,31.3699,25,1
60396,05-07-2022,11:40:00,8.7877,22.4678,14.3317,24.0785,24,1
60399,05-07-2022,12:40:00,6.8783,25.7127,19.1956,24.8763,23,1
60402,05-07-2022,13:40:00,7.9731,24.3697,17.4501,20.9277,27,1
60405,05-07-2022,14:40:00,7.6549,28.0552,14.6084,16.0243,31,1
60408,05-07-2022,15:40:00,5.7735,28.4833,11.4679,32.7151,32,1
60411,05-07-2022,16:40:00,6.6182,27.1282,9.3262,21.9846,29,1
60414,05-07-2022,17:40:00,7.8104,18.328,7.0133,32.0983,25,1
60417,05-07-2022,18:40:00,5.5105,24.4587,12.2846,28.8854,24,1
60420,05-07-2022,19:40:00,8.0611,28.8789,18.514,25.7852,23,1
60423,05-07-2022,20:40:00,5.6114,30.6848,10.9753,30.0894,22,1
60426,05-07-2022,21:40:00,5.989,23.6643,5.4899,16.9472,26,1
60429,05-07-2022,22:40:00,8.1533,19.4277,5.6113,29.825,31,1
60432,05-07-2022,23:40:00,7.883,21.3628,9.8001,27.9633,32,1
60435,05-07-2022,00:40:00,7.7812,19.6501,7.3608,22.7932,29,1
60438,05-07-2022,01:40:00,7.223,29.8597,11.3593,39.6529,26,1
60441,05-07-2022,02:40:00,7.0899,27.0267,8.5386,34.157,25,1
60444,05-07-2022,03:40:00,5.6734,21.9844,15.7472,28.5359,24,1
60447,05-07-2022,04:40:00,5.5706,20.7191,6.4245,29.0214,24,1
60450,05-07-2022,05:40:00,6.0214,19.6541,16.9756,32.8245,27,1
60453,05-07-2022,06:40:00,7.6552,26.7689,12.9004,16.6096,32,1
60456,06-07-2022,07:40:00,7.9602,29.2931,11.8679,22.6237,33,1
60459,06-07-2022,08:40:00,8.2557,28.3505,8.5604,28.9981,29,1
60462,06-07-2022,09:40:00,7.0992,20.0166,13.601,33.7142,26,1
60465,06-07-2022,10:40:00,6.7206,21.2597,17.2744,31.6882,25,1
60468,06-07-2022,11:40:00,8.016,22.2431,16.4584,25.3554,25,1
60471,06-07-2022,12:40:00,6.2684,29.5247,12.4786,16.9854,24,1
60474,06-07-2022,13:40:00,5.5566,22.1198,5.8415,20.927,26,1
60477,06-07-2022,14:40:00,6.1244,28.4415,5.2924,32.3808,31,1
60480,06-07-2022,15:40:00,8.5725,19.328,9.594,30.9424,30,1
60483,06-07-2022,16:40:00,8.8998,22.3667,15.6122,33.9193,27,1
60486,06-07-2022,17:40:00,6.4519,28.4476,7.3295,23.9038,25,1
60489,06-07-2022,18:40:00,5.9453,19.4335,12.4151,39.8908,24,1
60492,06-07-2022,19:40:00,7.2066,18.5204,17.3567,31.0266,24,1
60495,06-07-2022,20:40:00,6.1741,19.6714,19.7617,21.0554,24,1
60498,06-07-2022,21:40:00,7.965,29.1324,15.9233,33.6493,25,1
60501,06-07-2022,22:40:00,8.1242,29.299,18.0131,34.231,25,1
60504,06-07-2022,23:40:00,6.68,18.3352,9.1632,15.0765,25,1
60507,06-07-2022,00:40:00,8.8838,26.109,5.4515,34.2915,25,1
60510,06-07-2022,01:40:00,5.841,22.2804,10.5701,19.0839,24,1
60513,06-07-2022,02:40:00,8.6537,22.4586,12.9781,25.2055,24,1
60516,06-07-2022,03:40:00,8.1651,19.3264,11.2024,36.6533,24,1
60519,06-07-2022,04:40:00,6.8147,20.4471,16.3651,26.3668,23,1
60522,06-07-2022,05:40:00,8.7769,19.7956,17.466,38.0593,24,1
60525,06-07-2022,06:40:00,6.5141,19.6612,7.6614,30.4521,27,1
60528,07-07-2022,07:40:00,5.7046,19.0967,6.639,27.0804,28,1
60531,07-07-2022,08:40:00,8.4764,20.5017,18.7314,21.9219,26,1
60534,07-07-2022,09:40:00,5.8778,23.1034,15.8138,21.1835,24,1
60537,07-07-2022,10:40:00,7.8663,30.0627,18.6544,19.0201,23,1
60540,07-07-2022,11:40:00,6.7394,18.2021,18.7626,26.5377,23,1
60543,07-07-2022,12:40:00,6.485,26.9839,14.6535,24.7474,23,1
60546,07-07-2022,13:40:00,7.0875,26.9639,7.2442,38.199,25,1
60549,07-07-2022,14:40:00,6.2581,30.3851,6.7794,28.9148,29,1
60552,07-07-2022,15:40:00,5.8672,22.1735,19.4385,39.5557,31,1
60555,07-07-2022,16:40:00,6.6402,20.7301,7.4866,29.4109,27,1
60558,07-07-2022,17:40:00,7.2937,27.6615,17.3528,27.6675,25,1
60561,07-07-2022,18:40:00,6.9278,29.8724,9.2471,19.1044,24,1
60564,07-07-2022,19:40:00,8.695,30.3254,11.3433,26.5955,24,1
60567,07-07-2022,20:40:00,5.8659,29.4102,18.8356,22.9536,23,1
60570,07-07-2022,21:40:00,7.245,29.0633,19.8651,16.4034,26,1
60573,07-07-2022,22:40:00,7.5221,20.5388,6.2787,15.8764,29,1
60576,07-07-2022,23:40:00,8.5368,18.0395,7.1191,26.3849,31,1
60579,07-07-2022,00:40:00,8.024,24.8781,14.7284,16.3987,28,1
60582,07-07-2022,01:40:00,8.0461,26.2082,10.9602,38.6266,25,1
60585,07-07-2022,02:40:00,6.5648,18.2103,17.4219,39.9651,24,1
60588,07-07-2022,03:40:00,6.5716,22.7661,15.5873,38.0477,23,1
60591,07-07-2022,04:40:00,8.8042,28.7098,19.3662,38.7112,22,1
60594,07-07-2022,05:40:00,5.6379,22.8251,10.4683,17.1453,27,1
60597,07-07-2022,06:40:00,6.5711,22.4061,16.4388,33.7506,31,1
60600,08-07-2022,07:40:00,8.4154,19.7826,9.0793,28.0083,32,1
60603,08-07-2022,08:40:00,5.9743,21.095,16.8588,15.127,28,1
60606,08-07-2022,09:40:00,6.48,24.1665,14.6529,22.2819,26,1
60609,08-07-2022,10:40:00,7.4397,21.2328,15.4096,35.1362,25,1
60612,08-07-2022,11:40:00,6.9773,18.0481,9.1202,21.1915,23,1
60615,08-07-2022,12:40:00,8.0402,28.0102,6.6956,17.6059,23,1
60618,08-07-2022,13:40:00,6.0216,23.3732,5.8297,16.2419,26,1
60621,08-07-2022,14:40:00,7.6083,21.4912,5.8092,39.3183,31,1
60624,08-07-2022,15:40:00,7.2851,26.7099,6.0906,26.5081,32,1
60627,08-07-2022,16:40:00,8.7501,27.8072,15.6922,39.8447,28,1
60630,08-07-2022,17:40:00,7.7203,20.7639,12.9147,33.9876,25,1
60633,08-07-2022,18:40:00,6.8189,21.1895,9.2353,17.561,24,1
60636,08-07-2022,19:40:00,6.2525,25.4797,9.655,20.1135,23,1
60639,08-07-2022,20:40:00,7.0173,27.7299,14.2078,36.41,23,1
60642,08-07-2022,21:40:00,7.8096,21.212,11.925,28.4946,26,1
60645,08-07-2022,22:40:00,5.7262,29.7836,6.7737,39.3281,30,1
60648,08-07-2022,23:40:00,8.107,18.7534,14.7733,16.4426,31,1
60651,08-07-2022,00:40:00,6.8956,18.9965,14.2427,22.4315,28,1
60654,08-07-2022,01:40:00,7.1278,29.9351,17.7036,37.4742,25,1
60657,08-07-2022,02:40:00,8.0039,30.0789,19.5836,35.7225,24,1
60660,08-07-2022,03:40:00,6.5714,30.0245,14.564,27.803,23,1
60663,08-07-2022,04:40:00,6.199,27.4347,9.1495,18.6637,22,1
60666,08-07-2022,05:40:00,8.2625,21.4679,8.7535,37.1692,25,1
60669,08-07-2022,06:40:00,8.6126,21.8786,5.3106,37.3464,29,1
60672,09-07-2022,07:40:00,6.6903,26.1981,8.9261,35.9556,29,1
60675,09-07-2022,08:40:00,7.2178,25.7466,17.2527,25.7115,26,1
60678,09-07-2022,09:40:00,8.6297,19.5506,8.7791,15.2871,24,1
60681,09-07-2022,10:40:00,8.4571,30.3401,8.1473,20.0684,23,1
60684,09-07-2022,11:40:00,8.6226,25.5071,8.5209,30.333,22,1
60687,09-07-2022,12:40:00,8.9817,27.99,13.2893,21.9115,22,1
60690,09-07-2022,13:40:00,8.9444,20.3066,11.5731,23.0432,25,1
60693,09-07-2022,14:40:00,6.6242,19.919,18.5163,26.1126,29,1
60696,09-07-2022,15:40:00,8.6529,30.7911,10.2627,34.2951,29,1
60699,09-07-2022,16:40:00,7.2246,25.477,19.5964,35.4945,27,1
60702,09-07-2022,17:40:00,6.585,21.4128,17.2758,37.5515,25,1
60705,09-07-2022,18:40:00,6.1846,25.3619,9.1344,37.8313,23,1
60708,09-07-2022,19:40:00,6.094,22.602,8.8655,16.4662,22,1
60711,09-07-2022,20:40:00,7.5146,21.6117,13.4948,36.8049,22,1
60714,09-07-2022,21:40:00,5.7125,26.2745,10.1507,16.7998,26,1
60717,09-07-2022,22:40:00,7.7358,24.3347,10.6942,18.4663,31,1
60720,09-07-2022,23:40:00,7.5964,26.9871,17.7933,15.5609,32,1
60723,09-07-2022,00:40:00,7.413,29.1482,12.5283,15.5449,27,1
60726,09-07-2022,01:40:00,6.0956,29.9307,5.6825,31.8138,25,1
60729,09-07-2022,02:40:00,7.9258,25.1479,5.2136,33.1588,24,1
60732,09-07-2022,03:40:00,8.4849,28.3334,7.5363,34.785,23,1
60735,09-07-2022,04:40:00,6.9921,30.451,10.2401,34.9735,23,1
60738,09-07-2022,05:40:00,6.4378,22.9498,13.9564,26.6201,27,1
60741,09-07-2022,06:40:00,7.0825,22.2697,12.6311,24.2346,31,1
60744,10-07-2022,07:40:00,7.7305,18.718,19.3076,36.7047,32,1
60747,10-07-2022,08:40:00,8.7253,29.5749,19.6047,23.8659,26,1
60750,10-07-2022,09:40:00,6.4226,29.1303,7.5752,15.2464,23,1
60753,10-07-2022,10:40:00,7.1672,18.2018,7.1019,35.7746,22,1
60756,10-07-2022,11:40:00,6.8221,19.4915,8.0524,34.3373,21,1
60759,10-07-2022,12:40:00,5.7375,29.4432,10.6626,19.4628,21,1
60762,10-07-2022,13:40:00,5.6696,21.7091,15.4374,22.7929,24,1
60765,10-07-2022,14:40:00,5.5007,27.6698,14.5862,39.6788,30,1
60768,10-07-2022,15:40:00,8.5548,18.3216,17.1852,39.1874,31,1
60771,10-07-2022,16:40:00,7.97,21.6159,9.881,33.5506,27,1
60774,10-07-2022,17:40:00,8.4525,21.798,11.4598,29.8273,23,1
60777,10-07-2022,18:40:00,8.7379,18.3803,12.4622,24.0915,21,1
60780,10-07-2022,19:40:00,8.1821,28.0238,16.1187,32.188,20,1
60783,10-07-2022,20:40:00,7.1524,19.8328,13.4962,39.8713,20,1
60786,10-07-2022,21:40:00,6.7805,26.3588,14.633,18.4637,26,1
60789,10-07-2022,22:40:00,7.7565,29.0627,14.1652,23.0505,31,1
60792,10-07-2022,23:40:00,8.4286,24.7734,5.7601,17.5303,32,1
60795,10-07-2022,00:40:00,7.5262,23.8434,6.1483,27.3066,27,1
60798,10-07-2022,01:40:00,6.4147,18.2079,5.1813,32.9613,25,1
60801,10-07-2022,02:40:00,7.2817,21.5891,6.7133,19.101,24,1
60804,10-07-2022,03:40:00,5.7073,26.8508,16.1744,38.6935,23,1
60807,10-07-2022,04:40:00,7.6514,19.7631,9.3771,37.8289,22,1
60810,10-07-2022,05:40:00,5.8848,23.4153,8.3766,17.9521,27,1
60813,10-07-2022,06:40:00,5.7373,23.0795,12.7784,35.3569,32,1
60816,11-07-2022,07:40:00,6.8645,30.5431,18.2645,22.6325,31,1
60819,11-07-2022,08:40:00,5.6244,24.9961,9.0459,38.4807,27,1
60822,11-07-2022,09:40:00,7.3755,20.9952,12.8439,21.2999,25,1
60825,11-07-2022,10:40:00,6.95,30.0157,15.3627,23.5935,22,1
60828,11-07-2022,11:40:00,5.8718,29.8887,14.5779,22.7656,21,1
60831,11-07-2022,12:40:00,6.9608,24.1973,19.077,37.2081,20,1
60834,11-07-2022,13:40:00,8.5292,22.4184,11.6162,28.8919,25,1
60837,11-07-2022,14:40:00,8.3631,28.3579,11.4952,30.2574,31,1
60840,11-07-2022,15:40:00,5.6926,18.8218,16.9698,32.1571,32,1
60843,11-07-2022,16:40:00,6.7079,24.2722,10.2289,19.3874,25,1
60846,11-07-2022,17:40:00,8.2959,18.2643,19.2724,25.2112,22,1
60849,11-07-2022,18:40:00,6.6211,18.553,13.832,37.4838,20,1
60852,11-07-2022,19:40:00,6.4182,27.8424,9.9949,29.1932,19,1
60855,11-07-2022,20:40:00,6.0147,20.1159,5.4273,17.4279,18,1
60858,11-07-2022,21:40:00,6.0677,30.0163,12.2202,17.6222,26,1
60861,11-07-2022,22:40:00,7.641,25.1777,5.9989,16.6954,32,1
60864,11-07-2022,23:40:00,5.5954,23.91,13.0425,31.8027,32,1
60867,11-07-2022,00:40:00,6.5705,20.8763,7.5821,36.1172,25,1
60870,11-07-2022,01:40:00,7.2604,25.9226,15.8979,32.9451,22,1
60873,11-07-2022,02:40:00,7.3643,18.5436,5.2197,20.7932,20,1
60876,11-07-2022,03:40:00,6.14,18.3652,12.0531,35.7457,19,1
60879,11-07-2022,04:40:00,6.5821,29.0514,16.5915,25.301,18,1
60882,11-07-2022,05:40:00,7.1151,26.9613,16.1679,17.6893,26,1
60885,11-07-2022,06:40:00,7.5652,21.6104,6.4412,36.6135,32,1
60888,12-07-2022,07:40:00,6.5038,27.1321,7.353,29.2704,32,1
60891,12-07-2022,08:40:00,7.7546,21.9962,19.1663,24.6694,25,1
60894,12-07-2022,09:40:00,7.9742,30.5351,6.7755,29.8223,22,1
60897,12-07-2022,10:40:00,6.1935,18.4774,5.2641,38.6784,21,1
60900,12-07-2022,11:40:00,5.6601,26.1643,5.0818,17.2666,20,1
60903,12-07-2022,12:40:00,7.0484,22.155,12.7501,28.1464,20,1
60906,12-07-2022,13:40:00,8.1984,18.3494,14.2013,39.1959,25,1
60909,12-07-2022,14:40:00,7.2346,30.5384,11.2298,32.589,31,1
60912,12-07-2022,15:40:00,5.6127,22.2171,6.3044,36.3463,32,1
60915,12-07-2022,16:40:00,7.8588,21.4899,12.9254,37.1229,25,1
60918,12-07-2022,17:40:00,7.872,28.2294,14.4996,34.7448,23,1
60921,12-07-2022,18:40:00,5.7519,20.3176,18.6929,24.1141,21,1
60924,12-07-2022,19:40:00,8.9781,28.5669,19.6545,32.5106,19,1
60927,12-07-2022,20:40:00,7.0429,30.121,12.1162,32.0634,19,1
60930,12-07-2022,21:40:00,7.9488,24.1946,6.9531,37.4524,24,1
60933,12-07-2022,22:40:00,5.7432,28.9564,14.3513,26.1231,31,1
60936,12-07-2022,23:40:00,5.9032,29.7474,5.8351,23.6651,32,1
60939,12-07-2022,00:40:00,7.0932,26.4669,15.6666,28.7858,25,1
60942,12-07-2022,01:40:00,8.4864,29.0558,15.1259,17.432,23,1
60945,12-07-2022,02:40:00,6.6747,20.4863,17.5,16.7415,21,1
60948,12-07-2022,03:40:00,7.7059,19.7596,11.6844,35.5337,20,1
60951,12-07-2022,04:40:00,5.6594,23.9422,12.735,15.9164,20,1
60954,12-07-2022,05:40:00,7.0323,22.2013,11.4255,24.4827,24,1
60957,12-07-2022,06:40:00,5.6833,18.7699,18.9702,25.6516,30,1
60960,13-07-2022,07:40:00,8.1662,24.5866,8.0947,19.4318,31,1
60963,13-07-2022,08:40:00,6.9587,23.3997,15.4407,28.3143,26,1
60966,13-07-2022,09:40:00,7.8334,19.5139,14.1647,35.4983,23,1
60969,13-07-2022,10:40:00,8.9805,19.9418,14.8096,17.9479,22,1
60972,13-07-2022,11:40:00,8.3515,22.9442,16.6061,33.9723,22,1
60975,13-07-2022,12:40:00,8.8365,29.1538,8.2365,16.3176,22,1
60978,13-07-2022,13:40:00,7.8268,18.3764,9.5673,24.6947,25,1
60981,13-07-2022,14:40:00,7.0215,20.379,7.5078,29.3622,29,1
60984,13-07-2022,15:40:00,7.3801,19.7078,19.1283,29.6,31,1
60987,13-07-2022,16:40:00,5.9865,27.0921,10.65,36.3446,26,1
60990,13-07-2022,17:40:00,5.7833,25.6406,16.46,32.2298,23,1
60993,13-07-2022,18:40:00,7.8414,30.1924,7.0473,23.5576,22,1
60996,13-07-2022,19:40:00,7.1578,26.8859,6.8901,28.0648,22,1
60999,13-07-2022,20:40:00,7.6998,19.9616,18.1176,25.7469,22,1
61002,13-07-2022,21:40:00,7.3659,27.5189,6.571,25.4618,23,1
61005,13-07-2022,22:40:00,6.1337,24.7831,11.7339,29.7928,23,1
61008,13-07-2022,23:40:00,7.5079,22.3099,6.0615,29.6671,25,1
61011,13-07-2022,00:40:00,6.4089,24.2171,15.4815,19.0642,24,1
61014,13-07-2022,01:40:00,6.2362,30.618,5.6427,15.8756,23,1
61017,13-07-2022,02:40:00,6.2613,18.3924,9.3488,17.4109,22,1
61020,13-07-2022,03:40:00,5.6749,25.2981,18.5913,24.0657,21,1
61023,13-07-2022,04:40:00,6.8743,19.4516,9.2438,29.873,21,1
61026,13-07-2022,05:40:00,7.4266,29.6469,8.6644,36.4196,25,1
61029,13-07-2022,06:40:00,5.7899,26.104,13.755,32.8493,27,1
61032,14-07-2022,07:40:00,5.6525,29.3981,14.6436,25.5628,29,1
61035,14-07-2022,08:40:00,7.0963,23.5633,9.5788,37.9913,26,1
61038,14-07-2022,09:40:00,6.2844,19.5187,13.111,30.1317,24,1
61041,14-07-2022,10:40:00,6.1383,24.1014,11.3349,22.0792,22,1
61044,14-07-2022,11:40:00,7.62,21.1562,6.9488,18.5681,21,1
61047,14-07-2022,12:40:00,8.0831,30.4419,16.5498,22.0381,21,1
61050,14-07-2022,13:40:00,6.241,22.2278,19.6908,27.0153,24,1
61053,14-07-2022,14:40:00,5.5204,29.1857,9.0281,28.5634,28,1
61056,14-07-2022,15:40:00,7.734,23.9767,15.7756,24.5572,29,1
61059,14-07-2022,16:40:00,8.8374,18.6039,8.1868,25.2449,25,1
61062,14-07-2022,17:40:00,6.3942,20.5563,16.3006,31.9906,23,1
61065,14-07-2022,18:40:00,8.5193,30.2941,6.0388,34.5154,22,1
61068,14-07-2022,19:40:00,7.4385,27.8687,12.0134,39.834,21,1
61071,14-07-2022,20:40:00,8.1314,19.7463,8.5527,36.8336,21,1
61074,14-07-2022,21:40:00,6.8833,28.049,17.7433,32.9243,24,1
61077,14-07-2022,22:40:00,8.0298,23.2559,5.6429,17.8016,29,1
61080,14-07-2022,23:40:00,6.1808,21.4439,8.7882,31.7917,30,1
61083,14-07-2022,00:40:00,5.8663,27.2555,9.0037,22.1961,25,1
61086,14-07-2022,01:40:00,6.2429,23.1079,9.0075,18.3861,24,1
61089,14-07-2022,02:40:00,6.1573,30.2259,18.0389,28.7053,22,1
61092,14-07-2022,03:40:00,8.8478,24.8558,7.5223,37.1189,20,1
